OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH_DATE,inclination,eccentricity,mean_motion,cluster,cluster_mean_motion,orbit_type
YAOGAN-30 G,43081,PRC,2017-12-25,0.6107797170646676,0.0003536,15.00393405,0,14.787722438177877,LEO
YAOGAN-30 H,43082,PRC,2017-12-25,0.6107622637721477,0.0005657,15.00392309,0,14.787722438177877,LEO
YAOGAN-30 J,43083,PRC,2017-12-25,0.6107692450891556,0.0004578,15.00369596,0,14.787722438177877,LEO
CZ-2C R/B,43084,PRC,2017-12-25,0.6049642799970225,0.0061944,15.293990090000001,0,14.787722438177877,LEO
CZ-2D DEB,43095,PRC,2017-12-23,1.6979575254366994,0.0010504,16.205795440000003,0,14.787722438177877,LEO
CZ-2D DEB,43096,PRC,2017-12-23,1.6992403424369154,0.0008282,16.21511508,0,14.787722438177877,LEO
CZ-2D DEB,43097,PRC,2017-12-23,1.6973501508570055,0.000745,16.21052928,0,14.787722438177877,LEO
SUPERVIEW-1 03,43099,PRC,2018-01-09,1.6989052392205326,0.0060872,15.27913887,0,14.787722438177877,LEO
SUPERVIEW-1 04,43100,PRC,2018-01-09,1.698708017015057,0.0011988,16.31864917,0,14.787722438177877,LEO
CZ-2D R/B,43101,PRC,2018-01-09,1.699915784857437,0.0018754,16.22277998,0,14.787722438177877,LEO
CZ-2D DEB,43102,PRC,2018-01-09,1.6958002984812344,0.0011561,16.1885802,0,14.787722438177877,LEO
CZ-2D DEB,43103,PRC,2018-01-09,1.701856590985655,0.0011899,16.09290708,0,14.787722438177877,LEO
CZ-2D DEB,43104,PRC,2018-01-09,1.6974688332461412,0.0012068,16.21724685,0,14.787722438177877,LEO
CZ-2D DEB,43105,PRC,2018-01-09,1.7058394323387058,0.0007159,16.12241405,0,14.787722438177877,LEO
BEIDOU 3M3,43107,PRC,2018-01-11,0.9528572691385483,0.0003071,1.8623247799999998,3,1.68749591765625,Unclassified
BEIDOU 3M4,43108,PRC,2018-01-11,0.9527350960909086,0.0004212,1.86230919,3,1.68749591765625,Unclassified
YZ-1 R/B,43109,PRC,2018-01-11,0.9577249924223604,0.0123267,1.78158226,3,1.68749591765625,Unclassified
CZ-3B R/B,43110,PRC,2018-01-11,0.9595907493927424,0.5560231,4.56703624,-1,5.894403762666666,MEO
LKW-3,43146,PRC,2018-01-13,1.703896880881236,0.0002311,15.273220869999998,0,14.787722438177877,LEO
CZ-2D DEB,43147,PRC,2018-01-13,1.697467087916889,0.0012247,16.144339559999995,0,14.787722438177877,LEO
CZ-2D DEB,43148,PRC,2018-01-13,1.7007849588249302,0.0008362,16.07158759,0,14.787722438177877,LEO
CZ-2D DEB,43149,PRC,2018-01-13,1.7021829675557778,0.0010676,16.11740787,0,14.787722438177877,LEO
CZ-2D DEB,43150,PRC,2018-01-13,1.7028427020130317,0.0005625,16.215408330000002,0,14.787722438177877,LEO
XIAOXIANG 2,43155,PRC,2018-01-19,1.6965106474867961,0.0011516,16.18264762,0,14.787722438177877,LEO
ZHOU ENLAI,43156,PRC,2018-01-19,1.6968230614229032,0.0014742,16.251893570000004,0,14.787722438177877,LEO
QUANTUTONG 1,43158,PRC,2018-01-19,1.6972436857726338,0.0002984,15.941840559999997,0,14.787722438177877,LEO
JILIN-01-07,43159,PRC,2018-01-19,1.6965403180840801,0.0010745,15.287699039999998,0,14.787722438177877,LEO
JILIN-01-08,43160,PRC,2018-01-19,1.69656649802286,0.000853,15.282185740000001,0,14.787722438177877,LEO
CZ-11 R/B,43161,PRC,2018-01-19,1.7142362113700507,0.03633,14.31747686,0,14.787722438177877,LEO
WEINA 1A,43169,PRC,2018-01-25,0.6107797170646676,0.0003495,14.9901156,0,14.787722438177877,LEO
YAOGAN-30 K,43170,PRC,2018-01-25,0.6107849530524235,0.0004791,15.00374831,0,14.787722438177877,LEO
YAOGAN-30 L,43171,PRC,2018-01-25,0.6107674997599036,0.0003358,15.00365195,0,14.787722438177877,LEO
YAOGAN-30 M,43172,PRC,2018-01-25,0.6107954250279356,0.0003986,15.003665950000002,0,14.787722438177877,LEO
CZ-2C R/B,43173,PRC,2018-01-25,0.6104411231897808,0.0013878,16.231497700000002,0,14.787722438177877,LEO
FENGMANIU 1,43192,PRC,2018-02-02,1.702453493589837,0.0008286,16.12207867,0,14.787722438177877,LEO
CZ-2D DEB,43193,PRC,2018-02-02,1.6988808046110044,0.0012826,16.2132088,0,14.787722438177877,LEO
ZHANGHENG 1,43194,PRC,2018-02-02,1.7044344422908504,0.0014923,15.206343,0,14.787722438177877,LEO
CZ-2D DEB,43198,PRC,2018-02-02,1.6995126138002263,0.0016494,16.22469848,0,14.787722438177877,LEO
SHAONIAN XING,43199,PRC,2018-02-02,1.7022841966523934,0.0012182,16.20621801,0,14.787722438177877,LEO
CZ-2D DEB,43200,PRC,2018-02-02,1.7026315171735402,0.0004826,16.20522258,0,14.787722438177877,LEO
BEIDOU 3M5,43207,PRC,2018-02-12,0.9840463028716869,0.00065,1.86231019,3,1.68749591765625,Unclassified
BEIDOU 3M6,43208,PRC,2018-02-12,0.9840305949084189,0.0006372,1.8623095099999998,3,1.68749591765625,Unclassified
CZ-3B R/B,43209,PRC,2018-02-12,0.9546671755728663,0.0261388,15.95004425,0,14.787722438177877,LEO
YZ-1 R/B,43210,PRC,2018-02-12,0.9801018587621798,0.0037946,1.7905543299999997,3,1.68749591765625,Unclassified
FENGYUN 1C DEB,43213,PRC,1999-05-10,1.7234044259307766,0.005597,14.22848953,0,14.787722438177877,LEO
FENGYUN 1C DEB,43214,PRC,1999-05-10,1.7234236245525487,0.0056206,14.23087181,0,14.787722438177877,LEO
LKW-4,43236,PRC,2018-03-17,1.7035862122743812,0.0002862,15.40828507,0,14.787722438177877,LEO
CZ-2D DEB,43237,PRC,2018-03-17,1.6976939807196485,0.0008363,16.07517776,0,14.787722438177877,LEO
BEIDOU 3M7,43245,PRC,2018-03-29,0.9506232476959956,0.0001737,1.8623252700000001,3,1.68749591765625,Unclassified
BEIDOU 3M8,43246,PRC,2018-03-29,0.9505673971599318,0.0002558,1.86229084,3,1.68749591765625,Unclassified
CZ-3B R/B,43247,PRC,2018-03-29,0.959419707126047,0.5471977,4.715473339999999,-1,5.894403762666666,MEO
YZ-1 R/B,43248,PRC,2018-03-29,0.9586081290238695,0.0099584,1.77723957,3,1.68749591765625,Unclassified
GAOFEN 1-02,43259,PRC,2018-03-31,1.7063508138095402,0.0004111,14.76619581,0,14.787722438177877,LEO
GAOFEN 1-03,43260,PRC,2018-03-31,1.7063403418340282,0.0004419,14.76610076,0,14.787722438177877,LEO
CZ-4C DEB,43261,PRC,2018-03-31,1.7071030507171496,0.0003892,14.959076140000002,0,14.787722438177877,LEO
GAOFEN 1-04,43262,PRC,2018-03-31,1.706357795126548,5.38e-05,14.76605049,0,14.787722438177877,LEO
CZ-4C DEB,43263,PRC,2018-03-31,1.7051255926746403,0.003839,14.786410569999997,0,14.787722438177877,LEO
CZ-4C R/B,43264,PRC,2018-03-31,1.7129429223943229,0.0086277,15.18586031,0,14.787722438177877,LEO
CZ-4C DEB,43265,PRC,2018-03-31,1.707031492217818,0.0005481,14.97356638,0,14.787722438177877,LEO
CZ-4C DEB,43266,PRC,2018-03-31,1.7130546234664505,0.0022373,15.08071019,0,14.787722438177877,LEO
CZ-4C DEB,43270,PRC,2018-03-31,1.7063543044680443,0.0004098,14.79958672,0,14.787722438177877,LEO
YAOGAN-31 A,43275,PRC,2018-04-10,1.1064828952283412,0.0248733,13.45416857,0,14.787722438177877,LEO
YAOGAN-31 B,43276,PRC,2018-04-10,1.1064846405575932,0.0248751,13.454141720000003,0,14.787722438177877,LEO
YAOGAN-31 C,43277,PRC,2018-04-10,1.106502093850113,0.0248943,13.45407121,0,14.787722438177877,LEO
CZ-4C R/B,43278,PRC,2018-04-10,1.107146120344099,0.0354656,13.60898497,0,14.787722438177877,LEO
WEINA 1B,43279,PRC,2018-04-10,1.106491621874601,0.0248672,13.45338278,0,14.787722438177877,LEO
CZ-4C DEB,43280,PRC,2018-04-10,1.106519547142633,0.0243568,13.44324383,0,14.787722438177877,LEO
CZ-4C DEB,43281,PRC,2018-04-10,1.106509075167121,0.0245266,13.446527649999998,0,14.787722438177877,LEO
CZ-4C DEB,43338,PRC,2018-04-10,1.1064724232528291,0.024777,13.44700052,0,14.787722438177877,LEO
FENGYUN 2A DEB,43355,PRC,1997-06-10,0.259163940628638,0.009797,1.00287029,1,0.9983499662585034,GEO
FENGYUN 1C DEB,43358,PRC,1999-05-10,1.7223153404775322,0.0369351,13.40016186,0,14.787722438177877,LEO
FENGYUN 1C DEB,43359,PRC,1999-05-10,1.728893486428299,0.0074981,14.21636549,0,14.787722438177877,LEO
CZ-2C DEB,43373,PRC,2003-12-29,0.3241949085579467,0.6196606,3.7932432800000004,2,2.2784453160077516,MEO
FENGYUN 2F DEB,43396,PRC,2012-01-13,0.1462306660490929,0.0229928,1.00319307,1,0.9983499662585034,GEO
CZ-2D DEB,43402,PRC,2012-09-29,1.7117456265274547,0.0209106,14.374101379999999,0,14.787722438177877,LEO
CZ-2D DEB,43403,PRC,2012-09-29,1.7108066393898818,0.0195656,14.405383350000001,0,14.787722438177877,LEO
CZ-4C DEB,43404,PRC,2012-11-25,1.1058667940023872,0.0149004,12.9310909,0,14.787722438177877,LEO
CZ-2D DEB,43405,PRC,2012-12-18,1.713257081659682,0.0012854,16.02058705,0,14.787722438177877,LEO
CZ-2D DEB,43406,PRC,2012-12-18,1.70954476634069,0.0028124,15.895134260000003,0,14.787722438177877,LEO
CZ-4C DEB,43408,PRC,2013-09-23,1.7227254928517508,0.0218459,13.81632547,0,14.787722438177877,LEO
CZ-4C DEB,43409,PRC,2013-09-23,1.7235475429294402,0.023659,13.777696200000001,0,14.787722438177877,LEO
CZ-4C DEB,43410,PRC,2013-09-23,1.7240693963757865,0.0243947,13.7616678,0,14.787722438177877,LEO
CZ-4C DEB,43411,PRC,2013-09-23,1.7201808028023433,0.0004332,14.270820619999999,0,14.787722438177877,LEO
CZ-4C DEB,43412,PRC,2013-11-20,1.7551537103538055,0.0132617,13.17636441,0,14.787722438177877,LEO
CZ-2D DEB,43413,PRC,2013-11-25,1.7091468312712352,0.0111269,14.497110119999999,0,14.787722438177877,LEO
CZ-4C DEB,43418,PRC,2014-12-10,1.1064392619970413,0.035238,13.45175494,0,14.787722438177877,LEO
CZ-4C DEB,43419,PRC,2014-12-10,1.106229822486802,0.0203303,13.46068604,0,14.787722438177877,LEO
CZ-4C DEB,43420,PRC,2014-12-10,1.1063729394854656,0.0338257,13.527175260000002,0,14.787722438177877,LEO
CZ-4C DEB,43421,PRC,2014-12-10,1.1063258155956617,0.034924,13.44654585,0,14.787722438177877,LEO
GAOFEN 8 DEB,43422,PRC,2015-06-26,1.7019072055339628,0.0003163,15.924167820000001,0,14.787722438177877,LEO
GAOFEN 8 DEB,43423,PRC,2015-06-26,1.7019037148754586,0.0001079,16.134087110000003,0,14.787722438177877,LEO
CZ-4C DEB,43424,PRC,2015-08-27,1.7501585780345978,0.0150389,13.10501802,0,14.787722438177877,LEO
